,loss,accuracy,val_loss,val_accuracy
0,1.2130637168884277,0.5441666841506958,1.701614499092102,0.33820000290870667
1,0.795691967010498,0.7509666681289673,0.46847373247146606,0.8914999961853027
2,0.3207693099975586,0.9175000190734863,0.2986483573913574,0.9199000000953674
3,0.25767919421195984,0.9357666373252869,0.21494802832603455,0.9491999745368958
4,0.21822868287563324,0.9443333148956299,0.1842873990535736,0.9534000158309937
5,0.19521136581897736,0.9510166645050049,0.18376335501670837,0.9550999999046326
6,0.19405075907707214,0.9520999789237976,0.1638180911540985,0.9610000252723694
7,0.190313920378685,0.9522666931152344,0.18379712104797363,0.9588000178337097
8,0.21561917662620544,0.9462833404541016,0.18339639902114868,0.9560999870300293
9,0.20613797008991241,0.9468500018119812,0.18578177690505981,0.9546999931335449
10,0.20495283603668213,0.945983350276947,0.19532035291194916,0.954800009727478
11,0.243943989276886,0.9353500008583069,0.19884520769119263,0.9495000243186951
12,0.24862773716449738,0.9332833290100098,0.2429054230451584,0.9416000247001648
13,0.24786876142024994,0.9333333373069763,0.23263901472091675,0.9376999735832214
14,0.32530635595321655,0.9044666886329651,0.40029647946357727,0.8866000175476074
15,0.20430967211723328,0.949316680431366,0.270007848739624,0.9300000071525574
16,0.22388873994350433,0.9418166875839233,0.2754826247692108,0.9289000034332275
17,0.21826493740081787,0.9436666369438171,0.4029756486415863,0.866599977016449
18,0.20806439220905304,0.9436333179473877,0.22419627010822296,0.9376999735832214
19,0.3582894802093506,0.8959833383560181,0.3870876729488373,0.8898000121116638
20,0.2850983142852783,0.9248166680335999,0.23667632043361664,0.942300021648407
21,0.19229701161384583,0.9517499804496765,0.17928127944469452,0.9587000012397766
22,0.18379954993724823,0.9519833326339722,0.2003248780965805,0.9520000219345093
23,0.1860681176185608,0.9502666592597961,0.17608243227005005,0.9581999778747559
24,0.2231617569923401,0.9402666687965393,0.26299595832824707,0.9394000172615051
25,0.24997977912425995,0.9346166849136353,0.3795279562473297,0.89410001039505
26,0.5426630973815918,0.8351500034332275,0.4616208076477051,0.8640999794006348
27,0.27240270376205444,0.926800012588501,0.19501467049121857,0.9531000256538391
28,0.16045968234539032,0.9604166746139526,0.1729743480682373,0.9578999876976013
29,0.1425829380750656,0.9643166661262512,0.16639043390750885,0.9635999798774719
30,0.18611367046833038,0.9391999840736389,0.34682244062423706,0.8299999833106995
31,0.24052441120147705,0.9240166544914246,0.2080080807209015,0.9488000273704529
32,0.19473043084144592,0.9489833116531372,0.24882720410823822,0.9333999752998352
33,0.25539612770080566,0.9315500259399414,0.25802674889564514,0.9343000054359436
34,0.2697678208351135,0.9224333167076111,0.1927519589662552,0.9517999887466431
35,0.1955527365207672,0.9495333433151245,0.2612564265727997,0.9241999983787537
36,0.30287787318229675,0.9158833622932434,0.39274320006370544,0.9004999995231628
37,0.25570210814476013,0.9341166615486145,0.23489946126937866,0.9337000250816345
38,0.21481378376483917,0.9381999969482422,0.2071618139743805,0.9456999897956848
39,0.32240769267082214,0.8998500108718872,0.32445281744003296,0.9004999995231628
40,0.3007116913795471,0.9110833406448364,0.28465619683265686,0.9230999946594238
41,0.2811123728752136,0.9213333129882812,0.2610670030117035,0.9373999834060669
42,0.2375953197479248,0.9403499960899353,0.2318321019411087,0.9412000179290771
43,0.2163262516260147,0.9464666843414307,0.2561550736427307,0.9370999932289124
44,0.18825969099998474,0.9530666470527649,0.18815948069095612,0.954800009727478
45,0.2894367277622223,0.9297666549682617,0.3878316283226013,0.9150000214576721
46,0.40094608068466187,0.8869500160217285,0.29177871346473694,0.929099977016449
47,0.2901342511177063,0.9264333248138428,0.23294882476329803,0.9386000037193298
48,0.6402969360351562,0.7823833227157593,0.5765841007232666,0.8125
49,0.5535076260566711,0.8414666652679443,0.4403367042541504,0.910099983215332
