,loss,accuracy,val_loss,val_accuracy
0,0.8301954865455627,0.7217000126838684,0.33439382910728455,0.9168999791145325
1,0.3972305953502655,0.8965833187103271,0.43428587913513184,0.8824999928474426
2,0.4215611219406128,0.8829500079154968,0.2664150595664978,0.9312000274658203
3,0.29795941710472107,0.9242833256721497,0.2616281509399414,0.9377999901771545
4,0.34565192461013794,0.9120833277702332,0.34403446316719055,0.9129999876022339
5,0.2823500335216522,0.9286166429519653,0.2286628633737564,0.9431999921798706
6,0.3148728907108307,0.9158999919891357,0.3585173487663269,0.8989999890327454
7,0.2809039056301117,0.9319833517074585,0.21732033789157867,0.9498999714851379
8,0.423860639333725,0.8733500242233276,0.559158205986023,0.8252999782562256
9,0.31450602412223816,0.9155333042144775,0.2392224669456482,0.9434000253677368
10,0.2668441832065582,0.9313166737556458,0.25929486751556396,0.9325000047683716
11,0.2239619642496109,0.9424999952316284,0.21840333938598633,0.9437999725341797
12,0.29965391755104065,0.9168000221252441,0.30624470114707947,0.9182000160217285
13,0.4188232421875,0.8732333183288574,0.43455663323402405,0.8784000277519226
14,0.37322163581848145,0.8956000208854675,0.3733055591583252,0.8996000289916992
15,0.3154459297657013,0.9157333374023438,0.3654707074165344,0.9067000150680542
16,0.3374498784542084,0.9083166718482971,0.23721328377723694,0.9412999749183655
17,0.23747046291828156,0.9384999871253967,0.23716150224208832,0.942300021648407
18,0.2227875143289566,0.9432166814804077,0.20493164658546448,0.9491000175476074
19,0.2751408815383911,0.9228000044822693,0.3977312743663788,0.8702999949455261
20,0.23305197060108185,0.9346833229064941,0.2027651071548462,0.9452999830245972
21,0.24264448881149292,0.9362666606903076,0.23520146310329437,0.9422000050544739
22,0.300527960062027,0.9186333417892456,0.28044217824935913,0.9298999905586243
23,0.337117075920105,0.90829998254776,0.34048032760620117,0.9124000072479248
24,0.25468072295188904,0.9345666766166687,0.3341720402240753,0.9175999760627747
25,0.3593139052391052,0.8892666697502136,1.3197662830352783,0.49070000648498535
26,1.0357990264892578,0.6270666718482971,0.729219377040863,0.782800018787384
27,0.5782275199890137,0.840666651725769,0.5022789835929871,0.8762999773025513
28,0.3396744430065155,0.9277333617210388,0.2828874886035919,0.9448999762535095
29,0.2955694794654846,0.9380000233650208,0.4340730607509613,0.8689000010490417
30,0.3686847686767578,0.9082000255584717,0.31027427315711975,0.9333000183105469
31,0.40813279151916504,0.9005500078201294,0.3823305070400238,0.9190000295639038
32,0.36406636238098145,0.9145833253860474,0.28233930468559265,0.9369000196456909
33,0.29749536514282227,0.9279833436012268,0.2513550817966461,0.9444000124931335
34,0.21028228104114532,0.9500333070755005,0.19950032234191895,0.9537000060081482
35,0.1936950981616974,0.9531833529472351,0.20296022295951843,0.9498999714851379
36,0.20556268095970154,0.9499499797821045,0.18863962590694427,0.9575999975204468
37,0.2633347809314728,0.9377833604812622,0.27254071831703186,0.9422000050544739
38,0.30797329545021057,0.9245833158493042,0.26703327894210815,0.939300000667572
39,0.21338951587677002,0.944516658782959,0.1957121193408966,0.9567000269889832
40,0.3888132572174072,0.8841999769210815,0.5058184862136841,0.8352000117301941
41,0.38409456610679626,0.9089666604995728,0.474545419216156,0.8906000256538391
42,0.4000031054019928,0.8983666896820068,0.431106835603714,0.9142000079154968
43,0.39616966247558594,0.9148666858673096,0.3932967782020569,0.9254999756813049
44,0.3024425208568573,0.9405999779701233,0.3950093686580658,0.9466999769210815
45,0.35357606410980225,0.9162166714668274,0.3060052692890167,0.9452000260353088
46,0.30193501710891724,0.9350333213806152,0.5065598487854004,0.8877999782562256
47,0.34790921211242676,0.92576664686203,0.35130006074905396,0.948199987411499
48,0.30360594391822815,0.9411500096321106,0.3707450330257416,0.9376999735832214
49,0.434257447719574,0.8906000256538391,0.5568895936012268,0.9057000279426575
