,loss,accuracy,val_loss,val_accuracy
0,0.9344345927238464,0.6744666695594788,0.7381922006607056,0.7398999929428101
1,0.4926648437976837,0.8671166896820068,0.36222773790359497,0.9125999808311462
2,0.36310070753097534,0.9062166810035706,0.30951637029647827,0.9279000163078308
3,0.316058486700058,0.9180833101272583,0.2932402491569519,0.9314000010490417
4,0.35870763659477234,0.8977333307266235,0.2645023465156555,0.9309999942779541
5,0.2689846158027649,0.9347666501998901,0.2305072695016861,0.9466999769210815
6,0.3317955434322357,0.909850001335144,0.4127562940120697,0.8738999962806702
7,0.4058120548725128,0.8741666674613953,0.45311588048934937,0.8515999913215637
8,0.35732778906822205,0.8978333473205566,0.3991815149784088,0.8761000037193298
9,0.29321640729904175,0.9239166378974915,0.27124518156051636,0.9372000098228455
10,0.2671841084957123,0.9313666820526123,0.23632043600082397,0.9379000067710876
11,0.3074440062046051,0.9142500162124634,0.31442973017692566,0.9106000065803528
12,0.2684357762336731,0.9306666851043701,0.25132960081100464,0.9352999925613403
13,0.2949146032333374,0.9190333485603333,0.2691066563129425,0.9319999814033508
14,0.2491830587387085,0.9363833069801331,0.24049118161201477,0.9434000253677368
15,0.31705427169799805,0.9075666666030884,0.40965479612350464,0.8802000284194946
16,0.30464550852775574,0.919700026512146,0.3289565145969391,0.9135000109672546
17,0.4201290011405945,0.8681666851043701,0.4762151837348938,0.8489000201225281
18,0.425714373588562,0.8686666488647461,0.35300594568252563,0.8971999883651733
19,0.3270144462585449,0.9014166593551636,0.28864535689353943,0.9294000267982483
20,0.24825415015220642,0.9395333528518677,0.24333718419075012,0.9460999965667725
21,0.25398167967796326,0.9366000294685364,0.27389708161354065,0.9211000204086304
22,0.3298340141773224,0.9089666604995728,0.3661785125732422,0.8932999968528748
23,0.3255394995212555,0.9069499969482422,0.38758450746536255,0.888700008392334
24,0.3049253225326538,0.9195166826248169,0.23125183582305908,0.9424999952316284
25,0.22093921899795532,0.9449333548545837,0.22260549664497375,0.9455999732017517
26,0.3202407658100128,0.9107333421707153,0.4294376075267792,0.8671000003814697
27,0.3872620761394501,0.8918833136558533,0.4075400233268738,0.9088000059127808
28,0.3650452792644501,0.8989999890327454,0.3763413727283478,0.901199996471405
29,0.4356687068939209,0.8728500008583069,0.5099026560783386,0.8382999897003174
30,0.3717816174030304,0.8948666453361511,0.34468382596969604,0.9063000082969666
31,0.38132980465888977,0.8934500217437744,0.42313477396965027,0.8736000061035156
32,0.3368337154388428,0.9047999978065491,0.2691352367401123,0.9287999868392944
33,0.23235595226287842,0.9419166445732117,0.22381332516670227,0.9488000273704529
34,0.3353785574436188,0.9086833596229553,0.617053747177124,0.8313999772071838
35,0.6816816926002502,0.7864000201225281,0.762512743473053,0.7498999834060669
36,0.6742416024208069,0.7886666655540466,0.64326411485672,0.8281000256538391
37,0.5563701391220093,0.8216666579246521,0.625014066696167,0.8119999766349792
38,0.5551643967628479,0.8267999887466431,0.49742618203163147,0.8550999760627747
39,0.4906725287437439,0.8651000261306763,0.5024942755699158,0.8765000104904175
40,0.7287381887435913,0.7796833515167236,0.5582811832427979,0.8508999943733215
41,0.6352002024650574,0.8234500288963318,0.4545857906341553,0.8797000050544739
42,0.34293338656425476,0.9154999852180481,0.3213571012020111,0.9222000241279602
