,loss,accuracy,val_loss,val_accuracy
0,0.2149927020072937,0.9464166760444641,0.10781048238277435,0.978600025177002
1,0.10328765958547592,0.9803000092506409,0.08742707222700119,0.9850999712944031
2,0.08630738407373428,0.9847333431243896,0.07569270581007004,0.9876999855041504
3,0.07495103031396866,0.9881666898727417,0.07260046899318695,0.988099992275238
4,0.06903479993343353,0.9895333051681519,0.07326114922761917,0.9883999824523926
5,0.06364595144987106,0.9907333254814148,0.07011650502681732,0.9883000254631042
6,0.05994848534464836,0.991516649723053,0.07793769240379333,0.9865999817848206
7,0.056287363171577454,0.9923833608627319,0.0686061680316925,0.9879000186920166
8,0.0542643703520298,0.9924499988555908,0.06431417912244797,0.9887999892234802
9,0.05096455663442612,0.9933666586875916,0.07326888293027878,0.9865000247955322
10,0.04968983680009842,0.9936000108718872,0.06478414684534073,0.9898999929428101
11,0.046856414526700974,0.9940999746322632,0.06464247405529022,0.9896000027656555
12,0.046971552073955536,0.9940000176429749,0.06342101097106934,0.9883999824523926
13,0.04619055986404419,0.9941999912261963,0.06450723111629486,0.9886000156402588
14,0.04477091506123543,0.994533360004425,0.05867094546556473,0.9909999966621399
15,0.043935298919677734,0.9948499798774719,0.05469781532883644,0.9905999898910522
16,0.04341347515583038,0.9944666624069214,0.058569006621837616,0.9898999929428101
17,0.04248611629009247,0.994866669178009,0.061198022216558456,0.9897000193595886
18,0.039981909096241,0.9956499934196472,0.05557756498456001,0.9911999702453613
19,0.04148979112505913,0.9952333569526672,0.0599483996629715,0.9897000193595886
20,0.040135107934474945,0.9953666925430298,0.06470972299575806,0.9894999861717224
21,0.04049401730298996,0.9952166676521301,0.056661829352378845,0.9908999800682068
22,0.03910893201828003,0.9956499934196472,0.06097058579325676,0.9900000095367432
23,0.0397062711417675,0.9953166842460632,0.0595896914601326,0.9897000193595886
24,0.03710956498980522,0.9961000084877014,0.06554463505744934,0.9887999892234802
25,0.03748347982764244,0.9959999918937683,0.064090795814991,0.9886999726295471
26,0.03833810240030289,0.9956833124160767,0.06054272502660751,0.9900000095367432
27,0.03667934983968735,0.9962166547775269,0.054501987993717194,0.9915000200271606
28,0.037186697125434875,0.9960166811943054,0.07911238074302673,0.9851999878883362
29,0.035718828439712524,0.9965333342552185,0.06453688442707062,0.9883000254631042
30,0.03684411942958832,0.9959166646003723,0.05886304751038551,0.9901000261306763
31,0.035906773060560226,0.9962000250816345,0.05361189693212509,0.9916999936103821
32,0.03534230589866638,0.996399998664856,0.056170158088207245,0.9904999732971191
33,0.03590657562017441,0.9961333274841309,0.05648401379585266,0.9897000193595886
34,0.03525574877858162,0.996150016784668,0.05533413216471672,0.9897000193595886
35,0.03512616828083992,0.9963499903678894,0.060741253197193146,0.9894999861717224
36,0.03432337939739227,0.9966833591461182,0.057940464466810226,0.9907000064849854
37,0.03518971800804138,0.9962166547775269,0.06694401055574417,0.9879000186920166
38,0.03443605452775955,0.9962666630744934,0.05454709380865097,0.9901000261306763
39,0.03392711281776428,0.9966333508491516,0.056353937834501266,0.9901000261306763
40,0.033707015216350555,0.9966999888420105,0.05244774743914604,0.9904000163078308
41,0.033559150993824005,0.996649980545044,0.05379899963736534,0.9915000200271606
42,0.0332891047000885,0.996666669845581,0.05828717723488808,0.9901000261306763
43,0.03407417610287666,0.9965000152587891,0.06238239258527756,0.9890000224113464
44,0.03264393284916878,0.996833324432373,0.05586828663945198,0.9904999732971191
45,0.03309725597500801,0.9967833161354065,0.07414709776639938,0.98580002784729
46,0.033021461218595505,0.996916651725769,0.05582592263817787,0.9908999800682068
47,0.03226301446557045,0.9967333078384399,0.05781146138906479,0.9902999997138977
48,0.03407984599471092,0.9965166449546814,0.062340717762708664,0.9894999861717224
49,0.031889691948890686,0.9970666766166687,0.05734948068857193,0.9896000027656555
