,loss,accuracy,val_loss,val_accuracy
0,2.3015313148498535,0.11136666685342789,2.3012421131134033,0.11349999904632568
1,2.301494598388672,0.11236666887998581,2.3009719848632812,0.11349999904632568
2,2.3013663291931152,0.11236666887998581,2.3010478019714355,0.11349999904632568
3,2.3014020919799805,0.11236666887998581,2.3011322021484375,0.11349999904632568
4,2.3012943267822266,0.11236666887998581,2.3013617992401123,0.11349999904632568
5,2.3013789653778076,0.11236666887998581,2.3011720180511475,0.11349999904632568
6,2.3013272285461426,0.11236666887998581,2.301137685775757,0.11349999904632568
7,2.3013179302215576,0.11236666887998581,2.3010501861572266,0.11349999904632568
8,2.301365852355957,0.11236666887998581,2.301098585128784,0.11349999904632568
9,2.301361083984375,0.11236666887998581,2.300999402999878,0.11349999904632568
10,2.30133318901062,0.11236666887998581,2.301016092300415,0.11349999904632568
11,2.301363229751587,0.11236666887998581,2.301039934158325,0.11349999904632568
12,2.3013429641723633,0.11236666887998581,2.3010122776031494,0.11349999904632568
13,2.301367998123169,0.11236666887998581,2.3010571002960205,0.11349999904632568
14,2.301342725753784,0.11236666887998581,2.301133632659912,0.11349999904632568
15,2.301345109939575,0.11236666887998581,2.301201820373535,0.11349999904632568
16,2.3013384342193604,0.11236666887998581,2.3010730743408203,0.11349999904632568
17,2.301353931427002,0.11236666887998581,2.3010575771331787,0.11349999904632568
18,2.3013644218444824,0.11236666887998581,2.3011064529418945,0.11349999904632568
19,2.301344633102417,0.11236666887998581,2.301055431365967,0.11349999904632568
20,2.301365375518799,0.11236666887998581,2.3010714054107666,0.11349999904632568
21,2.301344156265259,0.11236666887998581,2.301168441772461,0.11349999904632568
22,2.301320791244507,0.11236666887998581,2.3010542392730713,0.11349999904632568
23,2.3013529777526855,0.11236666887998581,2.300995111465454,0.11349999904632568
24,2.301356554031372,0.11236666887998581,2.3010032176971436,0.11349999904632568
25,2.301307201385498,0.11236666887998581,2.3012213706970215,0.11349999904632568
26,2.3013505935668945,0.11236666887998581,2.3010597229003906,0.11349999904632568
27,2.301356554031372,0.11236666887998581,2.301065683364868,0.11349999904632568
28,2.3013648986816406,0.11236666887998581,2.300997734069824,0.11349999904632568
29,2.3012852668762207,0.11236666887998581,2.301182508468628,0.11349999904632568
30,2.3013761043548584,0.11236666887998581,2.3009910583496094,0.11349999904632568
31,2.301334857940674,0.11236666887998581,2.301084041595459,0.11349999904632568
32,2.3013505935668945,0.11236666887998581,2.301152467727661,0.11349999904632568
33,2.301323652267456,0.11236666887998581,2.300931215286255,0.11349999904632568
34,2.3013408184051514,0.11236666887998581,2.3010764122009277,0.11349999904632568
35,2.301365613937378,0.11236666887998581,2.3010096549987793,0.11349999904632568
36,2.3013224601745605,0.11236666887998581,2.3010473251342773,0.11349999904632568
37,2.3013689517974854,0.11236666887998581,2.3010730743408203,0.11349999904632568
38,2.301356792449951,0.11236666887998581,2.3011667728424072,0.11349999904632568
39,2.3013343811035156,0.11236666887998581,2.3010640144348145,0.11349999904632568
40,2.3013625144958496,0.11236666887998581,2.3010008335113525,0.11349999904632568
41,2.301351308822632,0.11236666887998581,2.3011319637298584,0.11349999904632568
42,2.301290512084961,0.11236666887998581,2.3011491298675537,0.11349999904632568
43,2.3013689517974854,0.11236666887998581,2.3010787963867188,0.11349999904632568
44,2.301360845565796,0.11236666887998581,2.301095962524414,0.11349999904632568
45,2.301314353942871,0.11236666887998581,2.3010170459747314,0.11349999904632568
46,2.301334857940674,0.11236666887998581,2.300978899002075,0.11349999904632568
47,2.301345109939575,0.11236666887998581,2.300950288772583,0.11349999904632568
48,2.30134654045105,0.11236666887998581,2.300990104675293,0.11349999904632568
49,2.3013393878936768,0.11236666887998581,2.301018238067627,0.11349999904632568
